codigo;descripcion_aperturas;clasificador;periodo;indice_ipc;v_m_ipc;v_i_a_ipc;region
08.3;Servicios de telefonía e internet;Grupos;2021-06-01;437,8438;6,1;31,4;Noreste
08.3;Servicios de telefonía e internet;Grupos;2021-06-01;476,4627;5,9;26,4;Noroeste
08.3;Servicios de telefonía e internet;Grupos;2021-06-01;429,0752;7,5;29,5;Cuyo
08.3;Servicios de telefonía e internet;Grupos;2021-06-01;428,5489;9,3;33,1;Patagonia
09.4;Servicios recreativos y culturales;Grupos;2021-06-01;447,7124;2,3;61,0;Pampeana
09.4;Servicios recreativos y culturales;Grupos;2021-06-01;381,7953;5,5;39,8;Noreste
09.4;Servicios recreativos y culturales;Grupos;2021-06-01;411,4358;0,4;31,6;Noroeste
09.4;Servicios recreativos y culturales;Grupos;2021-06-01;389,3942;4,2;31,9;Cuyo
09.4;Servicios recreativos y culturales;Grupos;2021-06-01;388,5602;2,6;38,7;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-06-01;450,3656;2,4;46,0;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-06-01;504,8506;3,0;44,4;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-06-01;450,6762;2,0;48,2;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-06-01;474,7080;0,5;30,9;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-06-01;448,6337;3,3;43,3;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-06-01;448,0792;3,9;50,7;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-06-01;442,2370;2,5;49,5;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-06-01;465,1184;3,1;51,3;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-06-01;498,9979;4,3;59,7;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-06-01;405,7312;3,6;44,3;Patagonia
12.1;Cuidado personal;Grupos;2021-06-01;443,0828;2,5;32,5;Pampeana
12.1;Cuidado personal;Grupos;2021-06-01;457,0258;2,7;32,7;Noreste
12.1;Cuidado personal;Grupos;2021-06-01;426,7038;0,9;31,1;Noroeste
12.1;Cuidado personal;Grupos;2021-06-01;439,3743;1,8;29,8;Cuyo
12.1;Cuidado personal;Grupos;2021-06-01;430,2699;3,2;27,6;Patagonia
01.1.1;Pan y cereales;Clase;2021-06-01;487,3887;4,3;44,6;Pampeana
01.1.1;Pan y cereales;Clase;2021-06-01;471,5954;3,4;39,2;Noreste
01.1.1;Pan y cereales;Clase;2021-06-01;479,1537;4,3;40,0;Noroeste
01.1.1;Pan y cereales;Clase;2021-06-01;507,9148;3,6;45,9;Cuyo
01.1.1;Pan y cereales;Clase;2021-06-01;455,1521;4,3;37,4;Patagonia
01.1.2;Carnes y derivados;Clase;2021-06-01;573,6612;4,4;82,3;Pampeana
01.1.2;Carnes y derivados;Clase;2021-06-01;594,2601;3,3;80,0;Noreste
01.1.2;Carnes y derivados;Clase;2021-06-01;589,1822;4,9;82,0;Noroeste
01.1.2;Carnes y derivados;Clase;2021-06-01;595,6722;5,5;83,6;Cuyo
01.1.2;Carnes y derivados;Clase;2021-06-01;486,1508;2,9;68,2;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;2021-06-01;516,3461;3,7;43,8;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;2021-06-01;536,8878;4,7;45,6;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;2021-06-01;529,2109;4,4;37,3;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;2021-06-01;531,9789;4,8;46,6;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;2021-06-01;510,8366;5,1;44,4;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;2021-06-01;551,8369;5,4;68,7;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;2021-06-01;715,9469;3,0;93,0;Noreste
01.1.5;Aceites, grasas y manteca;Clase;2021-06-01;672,3069;6,8;77,9;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;2021-06-01;587,7500;5,5;72,7;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;2021-06-01;523,0402;6,5;63,9;Patagonia
01.1.6;Frutas;Clase;2021-06-01;505,1790;-3,9;60,1;Pampeana
01.1.6;Frutas;Clase;2021-06-01;507,0557;-4,0;70,5;Noreste
01.1.6;Frutas;Clase;2021-06-01;474,1171;-3,0;68,1;Noroeste
01.1.6;Frutas;Clase;2021-06-01;499,7597;-6,9;60,0;Cuyo
01.1.6;Frutas;Clase;2021-06-01;487,6389;-3,0;62,3;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;2021-06-01;464,0932;-2,6;30,7;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;2021-06-01;490,7555;-2,3;34,0;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;2021-06-01;471,1656;-2,0;23,9;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;2021-06-01;505,7603;2,5;22,2;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;2021-06-01;430,4695;2,0;35,8;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2021-06-01;481,0578;3,3;32,2;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2021-06-01;482,1639;2,9;24,6;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2021-06-01;498,6830;2,3;30,7;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2021-06-01;481,5349;0,9;33,9;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2021-06-01;470,1644;3,2;37,5;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;2021-06-01;563,0402;4,3;51,7;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;2021-06-01;639,1339;5,1;61,5;Noreste
01.2.1;Café, té, yerba y cacao;Clase;2021-06-01;533,2513;3,4;48,0;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;2021-06-01;504,4877;4,3;42,7;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;2021-06-01;568,8842;4,1;56,5;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-06-01;445,1325;1,9;38,0;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-06-01;445,2669;2,6;44,3;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-06-01;423,5704;1,7;36,7;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-06-01;458,6259;2,7;40,2;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-06-01;448,2997;1,9;33,7;Patagonia
04.1.1;Alquiler de la vivienda;Clase;2021-06-01;303,3833;2,8;32,4;Pampeana
04.1.1;Alquiler de la vivienda;Clase;2021-06-01;332,6603;2,5;29,4;Noreste
04.1.1;Alquiler de la vivienda;Clase;2021-06-01;315,8056;8,3;35,1;Noroeste
04.1.1;Alquiler de la vivienda;Clase;2021-06-01;311,1426;2,4;33,2;Cuyo
04.1.1;Alquiler de la vivienda;Clase;2021-06-01;289,9894;0,9;23,5;Patagonia
06.4.1;Gastos de prepagas;Clase;2021-06-01;375,3557;1,4;26,7;Pampeana
06.4.1;Gastos de prepagas;Clase;2021-06-01;386,3359;0,8;30,1;Noreste
06.4.1;Gastos de prepagas;Clase;2021-06-01;384,6273;5,7;29,9;Noroeste
06.4.1;Gastos de prepagas;Clase;2021-06-01;380,3541;0,8;25,9;Cuyo
06.4.1;Gastos de prepagas;Clase;2021-06-01;418,5783;2,5;27,5;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2021-06-01;514,8015;3,4;71,5;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2021-06-01;512,7938;2,3;63,5;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2021-06-01;503,4598;2,8;67,4;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2021-06-01;514,3669;3,5;71,8;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2021-06-01;575,1498;3,7;62,5;Patagonia
0;Nivel general;Nivel general;2021-06-01;470,7840;3,1;48,3;GBA
01;Alimentos y bebidas no alcohólicas;Divisiones;2021-06-01;502,4521;3,4;50,5;GBA
02;Bebidas alcohólicas y tabaco;Divisiones;2021-06-01;405,2644;5,7;47,3;GBA
03;Prendas de vestir y calzado;Divisiones;2021-06-01;499,3300;3,9;65,4;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2021-06-01;400,3266;2,2;26,8;GBA
05;Equipamiento y mantenimiento del hogar;Divisiones;2021-06-01;489,8110;3,3;51,4;GBA
06;Salud;Divisiones;2021-06-01;493,1037;2,2;48,0;GBA
07;Transporte;Divisiones;2021-06-01;494,8991;3,3;59,0;GBA
08;Comunicación;Divisiones;2021-06-01;471,0799;7,0;27,4;GBA
09;Recreación y cultura;Divisiones;2021-06-01;467,0966;1,8;47,9;GBA
10;Educación;Divisiones;2021-06-01;450,4861;1,0;41,9;GBA
11;Restaurantes y hoteles;Divisiones;2021-06-01;436,5722;2,8;50,4;GBA
12;Bienes y servicios varios;Divisiones;2021-06-01;423,1317;1,6;38,3;GBA
01.1;Alimentos;Grupos;2021-06-01;516,4933;3,4;52,8;GBA
01.2;Bebidas no alcohólicas;Grupos;2021-06-01;410,5022;3,3;33,5;GBA
02.1;Bebidas alcohólicas;Grupos;2021-06-01;354,2940;5,5;55,8;GBA
02.2;Tabaco;Grupos;2021-06-01;444,3552;5,9;42,6;GBA
03.1;Prendas de vestir y materiales;Grupos;2021-06-01;504,6922;3,1;67,9;GBA
03.2;Calzado;Grupos;2021-06-01;483,5356;6,6;58,1;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-06-01;337,7146;1,8;31,5;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;2021-06-01;555,2272;2,0;70,0;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;2021-06-01;521,3636;3,1;11,5;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;2021-06-01;412,9285;3,6;37,9;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-06-01;648,5899;3,4;64,2;GBA
07.1;Adquisición de vehículos;Grupos;2021-06-01;734,9159;3,9;84,9;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-06-01;506,3958;3,1;66,8;GBA
07.3;Transporte público;Grupos;2021-06-01;332,2065;3,0;24,0;GBA
08.3;Servicios de telefonía e internet;Grupos;2021-06-01;466,3875;7,1;27,0;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;2021-06-01;556,0277;1,6;36,7;GBA
09.4;Servicios recreativos y culturales;Grupos;2021-06-01;425,1830;1,0;58,2;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-06-01;442,6056;2,3;45,3;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-06-01;441,6113;3,3;52,2;GBA
12.1;Cuidado personal;Grupos;2021-06-01;436,3211;1,8;37,2;GBA
01.1.1;Pan y cereales;Clase;2021-06-01;473,7757;4,5;42,2;GBA
01.1.2;Carnes y derivados;Clase;2021-06-01;575,2190;4,6;79,2;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;2021-06-01;511,7433;6,2;45,1;GBA
01.1.5;Aceites, grasas y manteca;Clase;2021-06-01;495,5951;4,5;50,9;GBA
01.1.6;Frutas;Clase;2021-06-01;493,7159;-2,2;53,0;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;2021-06-01;482,0859;-3,9;24,4;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2021-06-01;424,3591;2,4;25,3;GBA
01.2.1;Café, té, yerba y cacao;Clase;2021-06-01;519,8012;4,7;50,0;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2021-06-01;379,8526;2,8;28,1;GBA
04.1.1;Alquiler de la vivienda;Clase;2021-06-01;342,0757;3,0;40,4;GBA
06.4.1;Gastos de prepagas;Clase;2021-06-01;374,2577;0,0;25,5;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2021-06-01;503,9198;2,9;71,8;GBA
0;Nivel general;Nivel general;2021-07-01;507,0547;2,9;53,0;Pampeana
0;Nivel general;Nivel general;2021-07-01;515,5473;3,0;52,9;Noreste
0;Nivel general;Nivel general;2021-07-01;510,3946;2,8;52,0;Noroeste
0;Nivel general;Nivel general;2021-07-01;523,5377;3,2;55,1;Cuyo
0;Nivel general;Nivel general;2021-07-01;494,1249;3,3;50,6;Patagonia
01;Alimentos y bebidas no alcohólicas;Divisiones;2021-07-01;537,3565;3,3;59,0;Pampeana
01;Alimentos y bebidas no alcohólicas;Divisiones;2021-07-01;554,4261;3,0;59,6;Noreste
01;Alimentos y bebidas no alcohólicas;Divisiones;2021-07-01;537,4301;2,8;57,0;Noroeste
01;Alimentos y bebidas no alcohólicas;Divisiones;2021-07-01;556,7018;3,3;59,8;Cuyo
01;Alimentos y bebidas no alcohólicas;Divisiones;2021-07-01;497,2645;4,1;53,5;Patagonia
02;Bebidas alcohólicas y tabaco;Divisiones;2021-07-01;414,4586;2,8;52,1;Pampeana
02;Bebidas alcohólicas y tabaco;Divisiones;2021-07-01;424,9319;2,1;53,4;Noreste
02;Bebidas alcohólicas y tabaco;Divisiones;2021-07-01;423,3545;3,3;53,4;Noroeste
02;Bebidas alcohólicas y tabaco;Divisiones;2021-07-01;419,5867;2,1;50,8;Cuyo
02;Bebidas alcohólicas y tabaco;Divisiones;2021-07-01;418,8005;2,6;48,4;Patagonia
03;Prendas de vestir y calzado;Divisiones;2021-07-01;496,3266;1,1;59,1;Pampeana
03;Prendas de vestir y calzado;Divisiones;2021-07-01;453,6421;3,2;57,5;Noreste
03;Prendas de vestir y calzado;Divisiones;2021-07-01;478,3125;1,7;58,6;Noroeste
03;Prendas de vestir y calzado;Divisiones;2021-07-01;487,9941;3,3;64,6;Cuyo
03;Prendas de vestir y calzado;Divisiones;2021-07-01;464,6457;3,7;62,2;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2021-07-01;430,6721;2,5;29,8;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2021-07-01;450,9805;1,8;28,9;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2021-07-01;502,3988;1,2;31,7;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2021-07-01;488,7224;2,4;35,1;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2021-07-01;449,6352;3,0;29,0;Patagonia
05;Equipamiento y mantenimiento del hogar;Divisiones;2021-07-01;494,7861;2,7;47,7;Pampeana
05;Equipamiento y mantenimiento del hogar;Divisiones;2021-07-01;509,3460;2,9;48,6;Noreste
05;Equipamiento y mantenimiento del hogar;Divisiones;2021-07-01;484,2205;2,3;45,9;Noroeste
05;Equipamiento y mantenimiento del hogar;Divisiones;2021-07-01;497,0836;3,2;50,7;Cuyo
05;Equipamiento y mantenimiento del hogar;Divisiones;2021-07-01;516,7084;3,0;50,2;Patagonia
06;Salud;Divisiones;2021-07-01;582,3544;4,6;57,5;Pampeana
06;Salud;Divisiones;2021-07-01;609,2325;4,4;60,0;Noreste
06;Salud;Divisiones;2021-07-01;595,4577;4,2;60,2;Noroeste
06;Salud;Divisiones;2021-07-01;602,3360;5,1;60,3;Cuyo
06;Salud;Divisiones;2021-07-01;563,1049;3,9;52,3;Patagonia
07;Transporte;Divisiones;2021-07-01;585,8075;2,9;66,3;Pampeana
07;Transporte;Divisiones;2021-07-01;580,1812;2,9;62,1;Noreste
07;Transporte;Divisiones;2021-07-01;536,6061;2,7;63,6;Noroeste
07;Transporte;Divisiones;2021-07-01;603,5191;2,8;71,7;Cuyo
07;Transporte;Divisiones;2021-07-01;620,3484;2,4;67,9;Patagonia
08;Comunicación;Divisiones;2021-07-01;467,4379;0,3;28,1;Pampeana
08;Comunicación;Divisiones;2021-07-01;476,7504;1,3;34,4;Noreste
08;Comunicación;Divisiones;2021-07-01;506,1041;2,1;32,1;Noroeste
08;Comunicación;Divisiones;2021-07-01;443,4521;-0,5;27,5;Cuyo
08;Comunicación;Divisiones;2021-07-01;441,5872;0,2;33,8;Patagonia
09;Recreación y cultura;Divisiones;2021-07-01;481,9022;1,9;50,6;Pampeana
09;Recreación y cultura;Divisiones;2021-07-01;484,0361;3,1;44,9;Noreste
09;Recreación y cultura;Divisiones;2021-07-01;471,9962;3,6;40,4;Noroeste
09;Recreación y cultura;Divisiones;2021-07-01;477,4649;3,2;43,2;Cuyo
09;Recreación y cultura;Divisiones;2021-07-01;472,5689;3,6;41,9;Patagonia
10;Educación;Divisiones;2021-07-01;394,0675;1,3;40,9;Pampeana
10;Educación;Divisiones;2021-07-01;442,5789;0,2;37,2;Noreste
10;Educación;Divisiones;2021-07-01;462,5140;0,9;36,2;Noroeste
10;Educación;Divisiones;2021-07-01;378,7866;1,4;32,2;Cuyo
10;Educación;Divisiones;2021-07-01;353,9542;2,5;31,9;Patagonia
11;Restaurantes y hoteles;Divisiones;2021-07-01;461,9311;3,9;52,2;Pampeana
11;Restaurantes y hoteles;Divisiones;2021-07-01;459,7998;4,5;52,0;Noreste
11;Restaurantes y hoteles;Divisiones;2021-07-01;483,5022;4,5;54,4;Noroeste
11;Restaurantes y hoteles;Divisiones;2021-07-01;513,2083;4,4;61,1;Cuyo
11;Restaurantes y hoteles;Divisiones;2021-07-01;423,5161;4,9;46,4;Patagonia
12;Bienes y servicios varios;Divisiones;2021-07-01;436,6570;3,0;33,7;Pampeana
12;Bienes y servicios varios;Divisiones;2021-07-01;459,0456;2,7;34,5;Noreste
12;Bienes y servicios varios;Divisiones;2021-07-01;434,5191;2,5;31,3;Noroeste
12;Bienes y servicios varios;Divisiones;2021-07-01;430,9006;1,9;28,8;Cuyo
12;Bienes y servicios varios;Divisiones;2021-07-01;432,3306;2,8;29,4;Patagonia
01.1;Alimentos;Grupos;2021-07-01;542,0840;3,3;60,8;Pampeana
01.1;Alimentos;Grupos;2021-07-01;560,0525;3,1;60,9;Noreste
01.1;Alimentos;Grupos;2021-07-01;549,3887;2,7;59,3;Noroeste
01.1;Alimentos;Grupos;2021-07-01;564,7553;3,2;61,6;Cuyo
01.1;Alimentos;Grupos;2021-07-01;496,9857;4,1;54,7;Patagonia
01.2;Bebidas no alcohólicas;Grupos;2021-07-01;495,7022;3,6;43,5;Pampeana
01.2;Bebidas no alcohólicas;Grupos;2021-07-01;505,4317;2,1;47,8;Noreste
01.2;Bebidas no alcohólicas;Grupos;2021-07-01;454,2573;3,3;39,6;Noroeste
01.2;Bebidas no alcohólicas;Grupos;2021-07-01;487,1445;3,9;43,5;Cuyo
01.2;Bebidas no alcohólicas;Grupos;2021-07-01;499,8630;4,2;43,3;Patagonia
02.1;Bebidas alcohólicas;Grupos;2021-07-01;397,5395;5,5;69,1;Pampeana
02.1;Bebidas alcohólicas;Grupos;2021-07-01;421,5612;3,5;66,4;Noreste
02.1;Bebidas alcohólicas;Grupos;2021-07-01;406,5948;4,9;71,7;Noroeste
02.1;Bebidas alcohólicas;Grupos;2021-07-01;396,5179;4,0;71,2;Cuyo
02.1;Bebidas alcohólicas;Grupos;2021-07-01;398,3230;5,9;63,4;Patagonia
02.2;Tabaco;Grupos;2021-07-01;429,5651;0,7;40,5;Pampeana
02.2;Tabaco;Grupos;2021-07-01;429,2194;0,4;39,8;Noreste
02.2;Tabaco;Grupos;2021-07-01;436,4275;2,3;42,4;Noroeste
02.2;Tabaco;Grupos;2021-07-01;434,8668;1,0;40,7;Cuyo
02.2;Tabaco;Grupos;2021-07-01;432,4243;0,7;40,5;Patagonia
03.1;Prendas de vestir y materiales;Grupos;2021-07-01;499,2690;1,8;62,9;Pampeana
03.1;Prendas de vestir y materiales;Grupos;2021-07-01;473,9216;3,6;60,0;Noreste
03.1;Prendas de vestir y materiales;Grupos;2021-07-01;506,9096;1,6;58,2;Noroeste
03.1;Prendas de vestir y materiales;Grupos;2021-07-01;465,6270;3,0;61,8;Cuyo
03.1;Prendas de vestir y materiales;Grupos;2021-07-01;470,3584;4,0;66,5;Patagonia
03.2;Calzado;Grupos;2021-07-01;488,1136;-0,7;49,2;Pampeana
03.2;Calzado;Grupos;2021-07-01;409,1116;2,2;51,3;Noreste
03.2;Calzado;Grupos;2021-07-01;418,3674;2,0;59,7;Noroeste
03.2;Calzado;Grupos;2021-07-01;547,1155;3,9;71,3;Cuyo
03.2;Calzado;Grupos;2021-07-01;451,3898;2,9;52,7;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-07-01;315,5434;3,1;32,6;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-07-01;341,6002;2,6;30,8;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-07-01;323,3056;1,9;34,4;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-07-01;327,1447;4,7;36,4;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2021-07-01;309,0473;6,1;28,9;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;2021-07-01;521,2205;2,1;15,9;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;2021-07-01;488,7359;0,9;19,7;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;2021-07-01;609,4890;1,2;25,3;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;2021-07-01;610,2539;0,8;21,0;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;2021-07-01;587,1506;0,3;15,0;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;2021-07-01;427,5363;3,0;40,6;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;2021-07-01;440,5328;3,1;39,4;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;2021-07-01;438,2005;1,8;39,9;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;2021-07-01;421,4615;2,4;37,6;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;2021-07-01;418,3276;3,2;37,5;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-07-01;709,4028;5,4;67,8;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-07-01;694,3268;5,6;65,8;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-07-01;698,7476;5,1;67,2;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-07-01;694,8621;5,9;66,5;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2021-07-01;711,4773;4,8;62,7;Patagonia
07.1;Adquisición de vehículos;Grupos;2021-07-01;787,9740;3,5;74,8;Pampeana
07.1;Adquisición de vehículos;Grupos;2021-07-01;762,9888;4,8;77,5;Noreste
07.1;Adquisición de vehículos;Grupos;2021-07-01;771,0881;4,2;83,2;Noroeste
07.1;Adquisición de vehículos;Grupos;2021-07-01;829,6424;5,9;86,4;Cuyo
07.1;Adquisición de vehículos;Grupos;2021-07-01;783,1385;3,0;82,7;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-07-01;524,5406;1,3;69,1;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-07-01;528,4888;0,3;65,6;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-07-01;525,3152;1,7;68,5;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-07-01;541,7079;1,5;73,0;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;2021-07-01;583,2495;1,1;62,7;Patagonia
07.3;Transporte público;Grupos;2021-07-01;462,0075;7,2;41,4;Pampeana
07.3;Transporte público;Grupos;2021-07-01;452,3179;6,4;27,9;Noreste
07.3;Transporte público;Grupos;2021-07-01;400,4239;3,6;35,0;Noroeste
07.3;Transporte público;Grupos;2021-07-01;496,5342;0,3;43,4;Cuyo
07.3;Transporte público;Grupos;2021-07-01;384,6924;5,4;38,4;Patagonia
08.3;Servicios de telefonía e internet;Grupos;2021-07-01;460,7225;0,1;27,8;Pampeana
08.3;Servicios de telefonía e internet;Grupos;2021-07-01;442,8391;1,1;33,8;Noreste
08.3;Servicios de telefonía e internet;Grupos;2021-07-01;486,2435;2,1;29,9;Noroeste
08.3;Servicios de telefonía e internet;Grupos;2021-07-01;426,2988;-0,6;27,3;Cuyo
08.3;Servicios de telefonía e internet;Grupos;2021-07-01;428,5176;0,0;33,1;Patagonia
09.4;Servicios recreativos y culturales;Grupos;2021-07-01;425,2928;-5,0;47,8;Pampeana
09.4;Servicios recreativos y culturales;Grupos;2021-07-01;376,8265;-1,3;37,9;Noreste
09.4;Servicios recreativos y culturales;Grupos;2021-07-01;420,7961;2,3;33,5;Noroeste
09.4;Servicios recreativos y culturales;Grupos;2021-07-01;387,8043;-0,4;31,7;Cuyo
09.4;Servicios recreativos y culturales;Grupos;2021-07-01;403,1594;3,8;40,6;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-07-01;464,9138;3,2;48,2;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-07-01;523,9406;3,8;49,1;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-07-01;469,4767;4,2;49,7;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-07-01;495,7249;4,4;33,8;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2021-07-01;456,3806;1,7;44,4;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;2021-07-01;462,8780;3,3;52,5;Pampeana
